Text-ID	Sentence-ID	Text
D02059	1	In the hope of becoming rich, many people are burning money to buy overhyped digital art. Many will lose money when people lose interest in buying these NFTs. Some people are saying that NFTs are a bubble that is going to burst.
D02059	2	NFTs help artists sell their paintings, music, etc. for a good amount of money, which may not be possible before NFTs.
D02059	3	Whenever an NFT was sold or bought, the transaction consumes lots of electricity. This huge energy consumption is a serious issue because we are already fighting against climate change.
D02059	4	Hackers are stealing NFTs. And they are also stealing cryptocurrencies by sending malicious NFTs. Recently, hackers stole $150k worth of crypto from Twitch co-founder’s Fractal NFT project.
D03002	1	Drones are being used in many industries. They go to places where it is difficult for humans to go. For example, they can be used to deliver medicines quickly in hilly regions. Drones can be used to deliver food in times of natural calamities. Not just delivering food, using drones, rescue teams can find people that are stuck and can save them. So, drones can save lives.
D03002	2	Drones can be misused to stalk, vandalize homes, and for doing many other anti-social activities. There have been many incidents, where drones posed security threats.
D03004	1	Earlier, there was a threat of coercion and booth capturing. Some people used to threaten voters to vote for a particular candidate. Using CCTV cameras prevented this to a large extent. But now, e-voting has the same vulnerability. It is difficult to provide security to everyone in their homes.
D03004	2	It is prone to hacking. Even when we are using advanced technologies to make it more secure, hackers are also using new technologies and new methods to hack. It may also raise privacy issues. Even though blockchain guarantees anonymity, there is a possibility of a hack to know who voted for whom. Hackers may even hack smartphones to know the details.
D03004	3	Still, the digital divide exists in not just India but in the entire world. So, this may create new inequalities where some people can cast their vote from home and some others have to visit a polling station.
D03016	1	Children are made to work in industries with hazardous chemicals, and machines under harsh weather conditions, resulting in physical casualties and many severe diseases. 
D03016	2	Due to a lack of education and proper guidance, they get influenced by criminals and take shortcuts to become rich, and end up committing crimes at a tender age. The rates of juvenile crime cases are increasing day by day in India.
D03016	3	The number of harassment and child abuse cases has drastically increased in the last few years most of them are sexual abuse cases occurring with girls and boys aged below 15.
D03016	4	Childhood is the most important phase for the development of physical and emotional abilities. The problem of child labor is stealing childhood from many children. Mere making laws to prevent it doesn’t solve the problem. Implementation of the laws on a war footing is needed.
D03025	1	There are other options available like ‘Hyperloop’, which is more feasible and less costly. India could have provided her scientific expertise and given land holding to the research and development of these technologies.
D03025	2	The cost of the project is more than 1.5 lakh crore for a single rail line. Instead, this money can be invested in the development of the present railway system which is a case deserving more immediate attention, seeing the recent rail accidents in India. 
D03025	3	Bullet trains will decrease travel time hence increasing connectivity as well as ease the means of transport, hence eliminating regional differences. Moreover, bullet trains could prove to be an important means of transportation for long-duration journeys for the middle-class population of the country.
D03025	4	The question of economic feasibility is being raised as the project is too costly at Rs. 1.5 lakh crores. However, similar questions were raised during the introduction of telecom services and the commission of Maruti. As the service expanded and the demand increased, not only did the respective areas become profitable, but the prices also went down outrageously.
D03025	5	High-Speed Railways (HSR) in India are going to be a new step toward a technologically advanced nation that would help in the development of infrastructure as well as reduce unemployment.
E01010	1	There has to be a general awareness that the real price of throw-away products and mass-produced foods is paid in the long run and that continuing down the current path will lead to more problems than having to adjust one's consumer behavior. 
E01010	2	The idea of a circular economy could help us to tackle the problem of overconsumption and overproduction of waste. 
E01010	3	such an approach to be successful must be implemented in each EU country to have visible results and help change the habits of both EU citizens and the private sector. And it has to be long-term promoted and funded. Can we do it?
E01010	4	Education is key. School curricula could help have more responsible consumption. 
E01010	5	The national governments with the help of the EU should be able to set up “taxes” or “rewards” as in Sweden or Denmark to encourage citizens to recycle.
E01011	1	Not taking climate impact and biodiversity loss into account makes it difficult for businesses to move towards a more virtuous system. 
E01011	2	It is important to take into account all negative consequences in the balance sheet of companies so that everything that is taken/destroyed/polluted from nature is accounted for.
E01017	1	What does it mean to have a mere CO2eq. indicator? That's utter nonsense as there are many more impact categories.
E01041	1	e-coins can be easily blocked, erased, or stolen. 
E01041	2	Cryptocurrencies are causing massive damage to the environment due to large energy consumption.
E01041	3	all these alternations of Bitcoin are copies of the one Ponzi scheme - you pay for 'fiat' as these e-coins are backed only by the faith of e-believers willing to own it
E01041	4	the second EU starts banning cryptocurrencies, it will start getting compared to totalitarian regimes (even more than now).
E01041	5	everyone should have a right to own cryptocurrency.
E01046	1	Microplastics are everywhere nowadays: in the water we drink, the food we eat, and the air we breathe. It is said that we consume a credit card's worth of plastics every week. This must stop before we consume an apple's worth of plastics every week. 
E01046	2	Not many consumers are aware of how many of their products contain microplastics because producers deliberately hide this fact by only referring to the chemical names of microplastics on labels. 
E01046	3	In order to in parallel raise consumer awareness about which products contain microplastics, the EU should introduce a requirement for mandatory labels on packages of products containing microplastics warning consumers of the presence thereof.
E01046	4	the solution must be a combination of EU regulation of microplastics, producers proactively replacing microplastics with natural elements with the same functions, and consumers making more informed choices to reduce demand from products with microplastics.
E01066	1	giving nuclear energy a green label will encourage the flow of financial resources across the EU toward environmentally sustainable activities
E01066	2	Nuclear energy can be considered sustainable because it is cheap and can be predicted for decades, and the price of power produced by nuclear power plants is not affected by changes in the price of natural gas or other energy carriers.
E01066	3	Nuclear energy use helps to avoid the release of thousands of tons of carbon dioxide and other harmful air pollutants every year, which contribute to the development of acid rain, smog, lung cancer, and cardiovascular diseases.
E01085	1	It is absolutely ridiculous to be spending money on these climate disastrous practices. The EU is nowhere close to keeping with the Paris Climate Agreement and is still funding unsustainable practices left and right.
E01085	2	The agricultural policy (CAP) accounts for about a third of the EU budget, €58 billion. This vast amount is flowing into completely outdated agricultural subsidies that promote and support an economic model dating back to the 1960s, which produces vast amounts of CO2. It is not only the steel, coal, car, cement, and other industries that contribute to global warming, it is also agriculture that is not reformed and continues to operate under regulations that protect vested interests rather than really support building a sustainable model. 
E01087	1	a Europe-wide uniform high-speed train network will lower plane traffic
E01087	2	a Europe-wide uniform high-speed train network will create an affordable European travel card to make traveling by train possible for the majority of European citizens.
E01089	1	There is scientific consensus on the fact that fish have the ability to feel pain and emotions such as fear. 
E01089	2	Fishing with live bait creates the risk of introducing and spreading invasive species, as well as the risk of transmitting diseases to wild fish. 
E01095	1	Garbage trading is typical of capitalism in private hands. Not only among exporters in the EU but also among the recipients distributed worldwide in third countries.
E01095	2	Waste produces negative environmental impacts in the recipient state. 
E01095	3	Exported trash is burning for months suffocating local people and wildlife.
E01095	4	Exported trash is often flushed to the sea by rain, thus polluting rivers on the go.
E01122	1	It's an empty slogan that doesn't reflect the core principles and true nature of European integration. Member States and their peoples are the basis. 
E01122	2	The random radical constitutional foundation of the EU only riles hesitant populaces without solving a particular problem. 
E01122	3	Less centralization in Brussels, more flexibility.
E01122	4	This is the only way that European values and democracies can survive the challenges ahead of us. Europe has two kinds of countries: small countries and small countries that haven't realised they are small yet. If we want to protect European sovereignty we need to keep integrating. The other option is to sell our countries to China and Russia or turn them into American colonies. 
E01122	5	No Federations, no centralization. We need to respect the European diversity. 
E01122	6	A federal republic in which all European peoples can live according to their own way of life and identity. Yes, that would help!
E01122	7	We must recognize that in the face of climate change, a refugee crisis, a past financial crisis, and now a pandemic, it is no longer sufficiently well-welcomed to present the interests of Europeans
E01122	8	The individual member states are too weak to cope with the major challenges of our time. 
E01122	9	If the EU intends to survive it has to integrate less.  Go back to the EEC. Instead of building a static bloc, it should increase competitiveness.
E01122	10	Lately, the EU has appeared weak and non-organized. For example, we have had no joint policy on how to handle the pandemic. Actions to deal with various problems often come too late. You cannot discuss solutions for years, which requires urgent action. 
E01122	11	Since the EU was developed, little progress and much stagnation have been made.  
E01122	12	The EURO has been a disaster. It has impoverished the EU and turned the EU into a fighting Union. 
E01124	1	We need to realize the truth of what's out there. Truthful and open research without bias or stigmas.
E01125	1	I guess that after the recent Russian attack on Ukraine, the idea of the EU defense and the army seems much more feasible and convenient.
E01134	1	There is little or no educational, conservational, research, or economic benefit derived from wild animals in traditional circuses that might justify their use and the loss of their ability to behave naturally as wild animals. 
E01134	2	In circuses, wild animals in circuses are destined to a life of physical abuse and mental torture.
E01134	3	The public can still attend numerous successful contemporary circuses that do not use wild animals and continue to enjoy the experience, of varied and exciting human acts.
E01134	4	Circuses are traveling entertainment services moving around Europe, and performing wild animals are transported across Member States, where circuses pose a severe public safety threat.
E01138	1	The broadcasting license on the European level can enable the creation of media champions that will be able to compete with media champions in other parts of the world (CNN, BBC, Al Jazeera...)
E01138	2	The broadcasting license on the European level can project European soft power beyond its borders. 
E01138	3	The broadcasting license on the European level can help avoid misinformation, meddling, and foreign influence more than smaller networks, which would ensure a better quality of the content.
E01138	4	The broadcasting license on the European level will unite European markets for film and music.   
E01138	5	A common broadcasting license would have an effect on the EU countries experiencing democratic backsliding
E01144	1	I agree, it would agile bureaucracy and it would benefit both citizens and institutions.
E01144	2	As we are sometimes required to move for work (mobility of workforce) it would be great, if all EU countries accept a language or format of official documents.
E01153	1	EU needs to take advantage of the high quality of high school education to enable the best young people to develop their talents for the benefit of society.
E01153	2	Research, and in particular open-ended curiosity-driven research, is the essential solid bedrock on which a better and more innovative Europe can be built.
E01153	3	Without increased financing of research, we will lack a firm evidence base.
E01153	4	Without increased financing of research, the industry will miss out on disruptive technologies.
E01153	5	Without increased financing of research, the movement toward better political, social and legal structures will falter.
E01153	6	No science means war, hunger, material, and moral poverty.
E01153	7	EU is the house of peace but without knowledge and without research, peace is in danger.
E01153	8	EU is the house of peace but without knowledge and without research, peace is in danger.
E01164	1	Europe is slipping badly behind in many technological sectors. More investment by both the public and private sectors is needed to solve this problem.
E01164	2	Without decades of basic research to build on, the development of not one but several vaccines against Covid-19 to battle the current pandemic would have been impossible. 
E01164	3	Massive cuts to the research budget are leading to a tremendous brain drain and are destroying Europe as the home of scientific excellence. 
E01164	4	To face future crises – from climate change over cancer to multi-resistant bacteria - we need a strong fundament of open research that will provide the solutions when needed.
E01168	1	Feeding or dressing man is no longer an acceptable excuse with the state of knowledge of the “modern” world.
E02077	1	All of Europe has to pay income tax & VAT, except for the Eurocrats. In Belgium, you have to pay 50 % of your salary to the state, unless you work directly for the EU. Is this fair? No, of course not! It is time to make Europe fairer in a very practical and direct way, by abolishing tax exemptions for European politicians and staff. 
E02078	1	NGOs are often America's way of interfering in European elections. NGOs must be policed more vigilantly to prevent America from interfering in our elections.
E02079	1	Migration is an ongoing phenomenon. Destroy what was built to face it wouldn't solve it.  We need to have a shared strategy for its management or it will continue without any control.  I'm not saying that policies should remain as they are or that we should accept everyone coming to Europe. I'm just saying that we must have a shared policy, in order to move in the same direction on this important topic.
E02079	2	We must do the exact opposite, otherwise, each country will take all immigrants and push them to the north. Spain, Italy, and Greece do not have the means to stop migrants at their borders.
E02079	3	With the ongoing population explosion, in particular in Africa and the ME, the EU has no other option than a total ban on immigration. Exceptions can be made for temporary stays and for experts the EU needs. 
E02079	4	The EU attempts to gain power over the EU members on the distribution of immigrants.  It thereby cuts the rights of the EU members.  
E02079	5	The EU is also weak in dealing with NGOs and in dealing with countries that refuse to take back their illegal immigrants.  Indeed, the EU cannot be trusted because of a lack of ambition or lack of competence.
E02079	6	The NGOs are committing the EXACT same crime Lukashenko is guilty of: Organizing mass migration and directing it toward Europe is aggression and an act of hybrid warfare. 
E02085	1	Creating new funds will only benefit some banks. 
E02086	1	Just another pile of debt with more bureau-crazy.  Forget it.
E02086	2	Creating a European Wealth Fund will help to foster European growth and unity.
E02086	3	A European Wealth Fund should be created to serve as the nexus for strategic investments in European and international economic activity aligning with European fundamental rights, norms, and values and the global green and digital transition.
E02089	1	We should focus more on human welfare. Currently, waste sorting and recycling are degrading human exploitation in sweatshops. 
E02089	2	The market will not create those jobs, therefore it must be done by the public, at the European level as well as national, regional, and local levels.
E02091	1	The 2000-year-old European culture is rapidly disappearing.  Add the mass immigration of unskilled people to it and we have to conclude that the EU is on a kamikaze flight.  Young people have to be encouraged to start a family. For example by financial support for housing or paying off student loans.
E02092	1	No person should really earn an income from owning land itself, because it is not the result of human labor. Planet Earth is the common inheritance of humanity, why should any human have the right to take a piece of ground and demand payment from someone else for the privilege of using it? The land exists independently of the land owner.
E02092	2	A land tax would eliminate land speculation because the increase in ground rent would go away in tax.
E02094	1	Having all workers working in private enterprise, irrespective of size, share equity in the company they work for by default would motivate higher worker dedication, overall operating and productive efficiencies, improved quality, profit sharing, reduced corrupt practices in management through stricter accountability, work satisfaction - a win-win situation for all.
E02120	1	It's about time we stop using animals for entertainment purposes!
E02120	2	It's about time we stop using animals for entertainment purposes!
E03021	1	Not a good idea. We already have a system that runs refugee camps in other countries, the UNHCR. Why reinvent the wheel? How would EU camps be any different from UN camps?
E03021	2	If Europe is going to have concentration camps again, they should be in Europe, in plain sight, for everyone to see.
E03021	3	We can't outsource our problems to third world countries.
E03021	4	Setting up inhumane camps by bribing local warlords is not the right way.
E03021	5	Agree. If the asylum seekers don't have to cross the Mediterranean to apply for it less of them will die trying and less human trafficking will take place.
E03021	6	Agree. Whoever is rejected won't be in the country and eat up resources that could be used to process others.
E03021	7	Good idea. These camps can be managed by the UN. The EU can send illegal immigrants to these camps. So they will not be on EU soil. From the camps they still can apply for asylum.
E03034	1	In addition to production and shipping, the score should also reflect the impact of the product's disposal. For example if the product requires to apply many different (toxic) chemicals for recycling, this should result in a worse score. 
E03034	2	Yes, but the problem is: Just because a product can be recycled, it does not mean that it always will be recycled. Let's assume that there would be a really climate friendly way to recycle batteries. Still people could throw those into landfills. How does the score deal with this?
E03036	1	Where do you think should be stored nuclear/radioactive waste please? Stored in glaciers will be problem (with melting etc.).
E03056	1	I think every region or city has the right to protect the citizens & the environment. If they all have to wait till the whole European Union is following & all existing cars which have been produced & sold under different conditions naturally fade out, they have no chance. 
E03062	1	I highly support this. As Jonathan Foer puts it in his book 'We are the weather': Changing our diet will not suffice to save the planet, but we won't save it unless we eat differently.
E03062	2	I understand your point and its importance, but as long as I have fangs in my mouth I will want to eat meat (like most people). You'd be better off suggesting more research into food printers. 
E03062	3	It's difficult to find a green idea I would not endorse however, promoting a plant-based lifestyle is the single most effective way any individual can make an instantaneous, meaningful and long-lasting impact.
E03062	4	A plant-based lifestyle does not demand a social standing, greater income or innate ability. It only requires a person's higher capacity to be compassionate, respectful and most of all dedicated to our environment's needs. Who wouldn't want such qualities to become our society's norm?
E03062	5	Even if you believe you are unable to follow a plant-based lifestyle you must appreciate the effectiveness and dedication to the environment of those individuals who do.
E03062	6	There is no reason other than egotism to be against such a proposal.
E03075	1	Nuclear energy is not safe and it is not green because of radioactive waste. It is only transitional. We have good conditions for sustainable green energy (solar, wind, hydro, bio-methane and their combinations).
E04004	1	Europe has signed the UN charta on human rights. Also, Europe has the resources to design a fair and safe migration system so that the death of refugees in the Mediterranean sea stops.
E04004	2	The Universal Declaration of Human Rights, especially article 14, states: 'Everyone has the right to seek and to enjoy in other countries asylum from persecution.'
E04004	3	Living in Europe is not a human right. Illegal migrants are willing to break a law and risk their lives (and the lives of their families), while unable to undergo the proper legal and established process and paperwork.
E04004	4	Europe has signed the UN charta on human rights. Also, Europe has the resources to design a fair and safe migration system so that the death of refugees in the Mediterranean sea stops. 
E04004	5	The Universal Declaration of Human Rights, especially article 14, states: 'Everyone has the right to seek and to enjoy in other countries asylum from persecution.'
E04004	6	Living in Europe is not a human right. Illegal migrants are willing to break a law and risk their lives (and the lives of their families), while unable to undergo the proper legal and established process and paperwork.
E04005	1	Immigrants from non-European countries are also growing old.  
E04005	2	Europe should concern itself with its own existence and culture. Not the center of diversity and exclusivity experiments.
E04005	3	Integrating an immigrant into the EU is costly.
E04005	4	Immigrants from non-European countries are also growing old.  
E04005	5	Europe should concern itself with its own existence and culture. Not the center of diversity and exclusivity experiments.
E04005	6	Integrating an immigrant into the EU is costly.
E04009	1	We do need migrants for example to harvest our fruits and vegetables or take care of our elder and children. 
E04009	2	It is a human right to change the country you live in and to live in safe conditions.
E04009	3	The anti-immigration politics of the European Union make no sense and are against human rights. 
E04009	4	If countries, where migrants want to go, would spend the money on their own they would be rich and economies would run like hell. 
E04009	5	Immigrants should try on their own to improve the system in their homelands.
E04009	6	Immigrants cannot work because they don't speak the required language.
E04009	7	We do need migrants for example to harvest our fruits and vegetables or take care of our elder and children.  
E04009	8	It is a human right to change the country you live in and to live in safe conditions.
E04009	9	The anti-immigration politics of the European Union make no sense and are against human rights. 
E04009	10	If countries, where migrants want to go, would spend the money on their own they would be rich and economies would run like hell. 
E04009	11	Immigrants should try on their own to improve the system in their homelands.
E04009	12	Immigrants cannot work because they don't speak the required language.
E04058	1	Pushbacks are not per se illegal. On the contrary, if someone tries to enter from a safe third country into the EU, there is no reason why the EU should grant an asylum procedure to that person, knowing well that someone who enter the EU once, will never leave, even if the asylum claim will be processed with a negative result. 
E04058	2	Pushbacks should be a core part of an effective border protection mechanism of the EU.
E04058	3	The EU allegedly values human rights, and so should respect the Universal Declaration of Human Rights. Pushbacks are clearly a violation of basic human rights.
E04058	4	Pushbacks are not per se illegal. On the contrary, if someone tries to enter from a safe third country into the EU, there is no reason why the EU should grant an asylum procedure to that person, knowing well that someone who enter the EU once, will never leave, even if the asylum claim will be processed with a negative result. 
E04058	5	Pushbacks should be a core part of an effective border protection mechanism of the EU.
E04058	6	The EU allegedly values human rights, and so should respect the Universal Declaration of Human Rights. Pushbacks are clearly a violation of basic human rights.
E04060	1	We have the universal declaration of human rights, which says that everyone has the right to seek and to enjoy in other countries asylum from persecution.
E04060	2	We have the universal declaration of human rights, which says that everyone has the right to life, liberty, and security of person.
E04060	3	We have the universal declaration of human rights, which says that everyone has the right to seek and to enjoy in other countries asylum from persecution. 
E04060	4	We have the universal declaration of human rights, which says that everyone has the right to life, liberty, and security of person. 
E04068	1	Mass migration is a phenomenon that causes damage to nations: target countries and source countries.
E04068	2	Mass migration hurts the migrants themselves immensely. 
E04068	3	Mass migration is a phenomenon that causes damage to nations: target countries and source countries.
E04068	4	Mass migration hurts the migrants themselves immensely. 
E04073	1	We should develop adequate border protection. The border guards should be given the legal and practical means to carry out their duty. 
E04073	2	The human rights regulations should be adapted. They were written half a century ago when we did not have mass migration. 
E04073	3	We should develop adequate border protection. The border guards should be given the legal and practical means to carry out their duty. 
E04073	4	The human rights regulations should be adapted. They were written half a century ago when we did not have mass migration. 
E04093	1	It has been proven in many studies,  that immigrants will not cost Europe money but enrich our economy, as well as in so many cultural ways. It will not cost Europe more than the profit they ultimately contribute
E04093	2	Refugees want to find a safe place in order to live. People are HUMAN.
E04093	3	I am ashamed that I am European right now. We are keeping refugees behind walls and on islands like savages. They don't want to run from their home country. Who are we ok to deny them the right to exist?
E04093	4	It has been proven in many studies,  that immigrants will not cost Europe money but enrich our economy, as well as in so many cultural ways. It will not cost Europe more than the profit they ultimately contribute
E04093	5	Refugees want to find a safe place in order to live. People are HUMAN.
E04093	6	I am ashamed that I am European right now. We are keeping refugees behind walls and on islands like savages. They don't want to run from their home country. Who are we ok to deny them the right to exist?
E04116	1	There are no laws protecting climate refugees nowadays. They are facing all kinds of abuse, violence, and aggression, even from officials at the borders!  
E04116	2	There are already 84 million climate refugees in the world and this number is growing every single day! Nobody is protected and tomorrow can become one of them.  We need to create new laws protecting climate refugees and value human life as the highest value. 
E04116	3	There are no laws protecting climate refugees nowadays. They are facing all kinds of abuse, violence, and aggression, even from officials at the borders!  
E04116	4	There are already 84 million climate refugees in the world and this number is growing every single day! Nobody is protected and tomorrow can become one of them.  We need to create new laws protecting climate refugees and value human life as the highest value. 
E04135	1	This single migration policy should include that:  Brussels (EU) handles the paperwork and logistics. Including, detention, and deportation of illegal immigrants. 
E04135	2	This single migration policy should include that: Members decide about the admission of the migrant. The conditions of the visa. Members will also pay for the cost of immigration/integration.
E04135	3	Europeans should retain control of our homeland, just as everyone else should theirs.
E04135	4	This single migration policy should include that:  Brussels (EU) handles the paperwork and logistics. Including, detention, and deportation of illegal immigrants. 
E04135	5	This single migration policy should include that: Members decide about the admission of the migrant. The conditions of the visa. Members will also pay for the cost of immigration/integration.
E04135	6	Europeans should retain control of our homeland, just as everyone else should theirs.
E04150	1	Halting all immigration from non-European or non-first-world countries is not how human societies work. 
E04150	2	Halting all immigration from non-European or non-first-world countries is not how human societies work. 
E05006	1	'Fair' taxation is a vague concept. Taxes are complex and countries want to avoid double taxation.  Countries should be able to set their own taxes in a way that matches their spending and the needs of their citizens. I am against global taxes and against double taxation.
E05007	1	The technology-enabled economy of abundance without human exploitation you can endorse it. We should not hamper automation, instead, we should rethink morals about work. Let the robots do all the bad jobs and let human beings be free to pursue a creative and meaningful life
E05008	1	It appears that the European Union remains unable to take courageous decisions and that we still have to wait for a move from the US to adopt ground-breaking solutions.
E05008	2	Instead of stopping the evaporation of tax revenues, the governments of the EU decided to implement harsh austerity measures targeting health systems, education, the police, the defense, and scientific research.  This built up into systemic weaknesses that were only partly revealed during the Covid pandemic.  These poor political choices also led to social unrest and the endangerment of the EU through a loss of faith in the European project.
E05038	1	It would be a better idea to abolish the European Parliament. It has become an ideological Kabuki Theatre. The Commission should be entirely under the control of the sovereign member states, of course, who remain the masters of the treaties.
E05038	2	Nowadays the voice of the EU in foreign policy and security is weak because any EU-MS can veto any decision in the EU Council. We have seen this many times when the EU-MS have tried to find a common stance on foreign policy issues but one has been able to deter the will of all the other countries. This is not a democratic way.   The EU Council should be only an advisory group to EU Parliament, and the decisions should be made in the EU Parliament with a majority vote principle because they are directly responsible to the citizens of the EU through a truly European election. 
E05038	3	Let us make the EU a fully-fledged democracy. In the classic three powers of democracy (legislation, executive and judicial) there is no place for an institution like the European Council. All legislative power should go to parliament — the executive power should only go to the Commission. The European Council is still too much-misused by the larger member states of Germany and France to push through their agenda.
E05041	1	Absolutely all such attempts merely lead to new types of misinformation. People get excited and carried away. They might go into the project with a clear conscience hoping to 'defend the truth' but end up spreading fake news and defending the point of view they hold. As Churchill said, 'the truth is so important that it has to be protected by a bodyguard of lies.'  The good news is that people are adjusting to the new reality of ever-growing, all-pervasive misinformation by evolving a bullshit detector.
E05065	1	Veto rights for individual member states run the risk of blocking social progress.
E05065	2	The veto is rarely used, but when it is, it is almost always thoroughly justified. No, we must preserve the member state veto.
E05065	3	Requiring unanimity to pass legislation over certain topics is a terrible idea because it gives the opportunity to a single country to block a reform because they think they could get a better deal, meaning it's impossible to find compromises, as a country could always veto the legislation if they don't get exactly what they want. This makes the EU slow and hard to reform.
E05065	4	Qualified voting is enough, if the need arises, to ‘protect’ the interests, preferences, and ideals of all Member-States. Unanimity leads to blackmail and/or deleterious impasses, and stalemates. We all have regrettable situations. Never again.
E05086	1	In Germany, a lot of company cars are not for business use but are offered to employees as incentives in order to use tax benefits and avoid the cost of payments to the social security system (in particular in the financial sector). This creates an incentive to buy heavyweight cars (be it combustion or electric automobiles). Also, e-vehicles consume rare resources for batteries like lithium and water increasing their weight. Therefore tax / social security benefits should only refer to the strict use of business reasons and not for cost avoidance to the disadvantage of the social security or tax system. Finally, this money should be invested in public infrastructure and public transport. 
E05086	2	I would suggest a general sustainability tax for all products, services & actions where cars could be taxed according to their environmental impact both concerning GHG emissions and local air pollution. Additionally, companies could lose tax benefits, if they use cars with big combustion engines. They could have tax reductions on electric vehicles or public transport tickets. 
E05086	3	If an employee receives part of his salary in the form of car and petrol, he will naturally use it more than he would otherwise, be less inclined to explore alternative ways of transport and opt for a bigger more polluting vehicle than what he really needs.
E05086	4	How would you know how many cases where companies and employees rely on their cars? How would you differentiate between needs and luxury?
E05091	1	This is a ridiculous proposition. No one is forcing you to take an unpaid internship. If companies are forced to pay for interns many just won't take any, which is a missed opportunity for people to learn skills. This is also difficult to regulate - will you ban voluntary work too? If not, what's the legal difference? Why should we not have the freedom to work as free interns for a company if we want to? How is this a good idea? This is just a restriction of freedom of choice.
E05091	2	Members should adopt measures to end unpaid Internships causes they are a form of exploitation of young people.
E05091	3	Young people may choose not to be exploited. My main problem with unpaid internships is that young people choose them because there are not enough entry-level paid jobs out there. Banning the practice will not change the underlying problem one bit. Reforms in the economy and education are the answer to your grievance, but those may not be solved by brute government force.
E05091	4	I am for the ban on internships that do not provide additional education and skills building, which are low-level jobs with no growth prospects. Such internships should be paid definitely. But I am against the ban on unpaid internships which provide other benefits - continuing education, mentoring, experience, skills building, upon which the highly paid job can be acquired in the future. High-quality unpaid internships have an impact on inequality - currently, they put poor people at disadvantage, and hence they are a factor in sustaining the poverty trap.
E05092	1	I think the EU should be in charge of this project, instead of national governments trying to link it up and everything should be financed with the EU budget.
E05092	2	A common train network would be a strong alternative to air- and even the car-travel if it is done properly with the right services and prices. For freight, this would significantly reduce truck distances and thus significantly reduce pollution. 
E05095	1	Today we live in a system where our public healthcare system is organized on a for-profit healthcare system, where we develop knowledge through taxpayer institutions and then let companies patent this knowledge for profit this has to change, we shouldn't let the greed of capitalists extort us, the EU should work to DISMANTLE all patents and make healthcare issues for all. The big pharma companies just drive up the price and charge prices, the EU shouldn't be just that to protect the interest of these companies like they do now.
E05095	2	I think we should decouple for-profit medicine from social issues. For-profit medicine is a good thing because it enables the most recent emergence of anti-aging/rejuvenation therapies (e.g. Science-intensive healthy longevity technologies: development and access), state governed health system currently is not pursuing such efforts, even more, currently there are no clinical tests allowed on therapies that target just aging, that is not associated with the specific aging-related disease. So, it should be laudable that businesses are doing this. 
E05100	1	Space mining may be neat science fiction, but I doubt it could ever become a commercially feasible activity. Aside from the environmental impact of launching vehicles into space, moving the mined materials to Earth would pose its own challenges. Entry into the atmosphere and arrival on Earth is dangerous. Having thousands of tons of mined matter go through this process seems destined to end up with frequent disasters.
E05109	1	This way all EU countries have access to a single database which will reduce paperwork and registration and provide immediate and informed service without the risk of complications, especially in regard to medical history. 
E05109	2	The EU Database should be made accessible for health studies and prevention in order to establish a European Basic Health care industry to overcome future pandemics.
E05109	3	No, just no. You have no right to demand that people put their entire medical history on a card readable by all countries. I would not put mine willingly.  Now a common health card for the EU, especially for insurance purposes and very important medical info (implants, transplants, severe allergies, blood type) yes. This makes sense, it does not infringe on privacy and everyone will agree to such a card. The moment you want a diagnosis and other stuff, that's where you are way off. You do know there are medical data centers and archives for this stuff? Hospitals can access this. But this is on a whole other level and should not be via card and not like this.
E05110	1	We have the possibility to choose between life and death. Life is for me 'Green up to cool down'. Death is for me allowing drought, extreme rain, and water scarcity to rule our lives and use big tech to somehow survive.
E05110	2	The main thing that needs to be done is educating people. Most people imagine dangerous poisonous chemicals when they hear the words GMO, which is far from the truth. The truth is, as you said, everything we eat (both plants and animals) was genetically modified, just with a slower, manual process. Being against GMOs is like being against a tractor. It's just a tool to speed up what manually takes hundreds of years.
E05110	3	We have the option to cure hunger in many places, increase the nutritional value of food, increase yields of manufacturing crops like cotton, and make plants resistant to emerging dangers of climatic change and globalization like predatory fungi or insects that harm crops or by making crops resistant to drought and heat waves. It’s sad to see that it has the rest of the world is moving forward, we in Europe have been misled behind in this respect.
E05110	4	Instead of GMOs, we could refocus on plant breeding - less risky than GMOs and less harmful to nature.  Also, I consider the statement: 'Humanity has been consuming genetically modified food for thousands of years.' misleading on purpose.  Genetically modified e.g. 500 years ago by whom? The soft way how to sell GMOs, which were created only in the few last decades (as far as it is known).
E05110	5	I am not completely against the use of GMOs in general, however, I am against the use of GMOs in the way they have been used until now. Proprietary patented seeds, leading to the increased power of the aggro lobby (and control of the whole food system); Seeds that cannot be reproduced by the farmer himself (posing health risks if done so); Seeds degrading soil and harming the environment due increased (intended) use of herbicides; Often oversold yield benefits, which might actually be lower compared to crops grown with agroecological principles. If we can make GMO seeds that will lead to decreased environmental impact (which is often the opposite of what is often happening now), seeds that will not put smaller farmers at disadvantage (e.g. forcing them to buy new seeds every year), then sure. But not right now.
E05117	1	Instead of banning anything, we should create better alternatives. When the high-speed rail line (320 km/h) between Strasbourg and Paris was opened, the number of flights between Stuttgart and Paris dropped dramatically, due to decreasing demand.
E05123	1	We can't allow our prisons to be filled with curious kids and desperate people. The use of drugs most often happens within safe quantities or as acts of despair caused by stress. We must ensure that victims of drug abuse be helped and integrated back into society, and not treat them as criminals. This can also free up law enforcement resources for more important offenses.
